2,1,11
2,2,0
2,3,174
2,4,40
2,5,175
2,6,143
2,7,20
2,8,147
2,9,52
2,10,176
2,11,56
2,12,37
2,13,37
2,14,184
2,15,70
2,16,195
2,17,113
2,18,122
2,19,103
2,20,111
2,21,78
2,22,16
2,23,39
2,24,178
2,25,112
2,26,147
2,27,104
2,28,26
2,29,162
2,30,16
2,31,43
2,32,80
2,33,106
2,34,181
2,35,40
2,36,62
2,37,109
2,38,165
2,39,12
2,40,9
2,41,129
2,42,82
2,43,44
2,44,42
2,45,117
2,46,132
2,47,105
2,48,142
2,49,78
2,50,58
2,51,39
2,52,194
2,53,144
2,54,54
2,55,4
2,56,57
2,57,121
2,58,144
2,59,53
2,60,148
2,61,181
2,62,150
2,63,175
2,64,191
2,65,84
2,66,72
2,67,167
2,68,163
2,69,128
2,70,30
2,71,67
2,72,167
2,73,137
2,74,70
2,75,120
2,76,58
2,77,92
2,78,122
2,79,181
2,80,74
2,81,132
2,82,193
2,83,26
2,84,190
2,85,27
2,86,163
2,87,146
2,88,132
2,89,17
2,90,156
2,91,137
2,92,190
2,93,102
2,94,125
2,95,125
2,96,7
2,97,82
2,98,98
2,99,55
2,100,60
2,101,140
2,102,198
2,103,100
2,104,82
2,105,46
2,106,152
2,107,88
2,108,18
2,109,144
2,110,26
2,111,23
2,112,66
2,113,76
2,114,114
2,115,66
2,116,198
2,117,34
2,118,76
2,119,67
2,120,161
2,121,140
2,122,199
2,123,119
2,124,40
2,125,124
2,126,94
2,127,35
2,128,42
2,129,48
2,130,115
2,131,156
2,132,20
2,133,150
2,134,48
2,135,117
2,136,97
2,137,158
2,138,70
2,139,104
2,140,18
2,141,38
2,142,79
2,143,179
2,144,67
2,145,182
2,146,133
2,147,117
2,148,111
2,149,184
2,150,166
2,151,86
2,152,170
2,153,73
2,154,144
2,155,18
2,156,113
2,157,103
2,158,72
2,159,88
2,160,158
2,161,135
2,162,21
2,163,94
2,164,21
2,165,163
2,166,22
2,167,7
2,168,198
2,169,71
2,170,4
2,171,89
2,172,59
2,173,73
2,174,150
2,175,127
2,176,104
2,177,40
2,178,96
2,179,188
2,180,88
2,181,54
2,182,125
2,183,48
2,184,8
2,185,6
2,186,143
2,187,184
2,188,160
2,189,151
2,190,58
2,191,25
2,192,45
2,193,80
2,194,189
2,195,171
2,196,62
2,197,60
2,198,67
2,199,71
2,200,151
3,1,5
3,2,26
3,3,0
3,4,154
3,5,6
3,6,156
3,7,80
3,8,2
3,9,153
3,10,69
3,11,161
3,12,58
3,13,158
3,14,16
3,15,121
3,16,1
3,17,103
3,18,50
3,19,163
3,20,45
3,21,115
3,22,171
3,23,181
3,24,87
3,25,198
3,26,42
3,27,105
3,28,28
3,29,102
3,30,167
3,31,119
3,32,168
3,33,169
3,34,200
3,35,171
3,36,165
3,37,52
3,38,103
3,39,168
3,40,138
3,41,38
3,42,3
3,43,70
3,44,100
3,45,6
3,46,134
3,47,73
3,48,115
3,49,54
3,50,115
3,51,52
3,52,80
3,53,159
3,54,176
3,55,79
3,56,105
3,57,152
3,58,100
3,59,169
3,60,74
3,61,97
3,62,41
3,63,31
3,64,199
3,65,184
3,66,143
3,67,198
3,68,83
3,69,135
3,70,86
3,71,3
3,72,184
3,73,118
3,74,21
3,75,87
3,76,22
3,77,168
3,78,47
3,79,81
3,80,148
3,81,40
3,82,10
3,83,31
3,84,114
3,85,135
3,86,134
3,87,86
3,88,143
3,89,72
3,90,168
3,91,130
3,92,69
3,93,48
3,94,92
3,95,44
3,96,190
3,97,120
3,98,99
3,99,50
3,100,78
3,101,23
3,102,136
3,103,108
3,104,77
3,105,137
3,106,90
3,107,31
3,108,64
3,109,72
3,110,38
3,111,179
3,112,198
3,113,154
3,114,74
3,115,106
3,116,23
3,117,178
3,118,76
3,119,35
3,120,78
3,121,43
3,122,192
3,123,105
3,124,36
3,125,124
3,126,138
3,127,118
3,128,48
3,129,188
3,130,94
3,131,29
3,132,49
3,133,161
3,134,54
3,135,41
3,136,94
3,137,29
3,138,25
3,139,118
3,140,118
3,141,199
3,142,32
3,143,171
3,144,136
3,145,196
3,146,195
3,147,101
3,148,91
3,149,166
3,150,137
3,151,52
3,152,108
3,153,11
3,154,162
3,155,84
3,156,150
3,157,132
3,158,152
3,159,151
3,160,175
3,161,39
3,162,180
3,163,175
3,164,58
3,165,24
3,166,197
3,167,184
3,168,176
3,169,140
3,170,61
3,171,139
3,172,12
3,173,193
3,174,4
3,175,196
3,176,55
3,177,94
3,178,33
3,179,75
3,180,112
3,181,117
3,182,15
3,183,178
3,184,166
3,185,21
3,186,129
3,187,199
3,188,1
3,189,47
3,190,42
3,191,183
3,192,116
3,193,70
3,194,39
3,195,110
3,196,4
3,197,99
3,198,199
3,199,146
3,200,197
4,1,80
4,2,103
4,3,129
4,4,0
4,5,71
4,6,70
4,7,63
4,8,53
4,9,63
4,10,195
4,11,118
4,12,37
4,13,122
4,14,138
4,15,27
4,16,162
4,17,148
4,18,100
4,19,195
4,20,172
4,21,124
4,22,85
4,23,114
4,24,75
4,25,133
4,26,87
4,27,161
4,28,7
4,29,159
4,30,140
4,31,184
4,32,60
4,33,88
4,34,67
4,35,107
4,36,184
4,37,56
4,38,88
4,39,107
4,40,184
4,41,1
4,42,179
4,43,56
4,44,14
4,45,2
4,46,87
4,47,48
4,48,195
4,49,64
4,50,52
4,51,182
4,52,162
4,53,39
4,54,46
4,55,128
4,56,141
4,57,30
4,58,123
4,59,132
4,60,138
4,61,189
4,62,112
4,63,17
4,64,167
4,65,166
4,66,32
4,67,51
4,68,132
4,69,128
4,70,59
4,71,169
4,72,119
4,73,191
4,74,122
4,75,154
4,76,66
4,77,200
4,78,13
4,79,95
4,80,11
4,81,7
4,82,64
4,83,62
4,84,163
4,85,198
4,86,193
4,87,44
4,88,89
4,89,195
4,90,3
4,91,92
4,92,147
4,93,200
4,94,181
4,95,83
4,96,74
4,97,103
4,98,98
4,99,191
4,100,81
4,101,76
4,102,20
4,103,4
4,104,55
4,105,131
4,106,190
4,107,164
4,108,89
4,109,26
4,110,46
4,111,93
4,112,99
4,113,139
4,114,172
4,115,27
4,116,105
4,117,151
4,118,111
4,119,47
4,120,14
4,121,105
4,122,96
4,123,146
4,124,196
4,125,92
4,126,167
4,127,72
4,128,65
4,129,186
4,130,146
4,131,142
4,132,171
4,133,59
4,134,106
4,135,162
4,136,12
4,137,132
4,138,122
4,139,174
4,140,121
4,141,155
4,142,108
4,143,129
4,144,34
4,145,69
4,146,51
4,147,193
4,148,25
4,149,115
4,150,167
4,151,152
4,152,158
4,153,155
4,154,119
4,155,157
4,156,123
4,157,190
4,158,92
4,159,72
4,160,133
4,161,115
4,162,172
4,163,174
4,164,194
4,165,14
4,166,180
4,167,127
4,168,67
4,169,126
4,170,93
4,171,26
4,172,80
4,173,15
4,174,119
4,175,157
4,176,125
4,177,141
4,178,93
4,179,28
4,180,25
4,181,31
4,182,16
4,183,94
4,184,143
4,185,136
4,186,80
4,187,63
4,188,16
4,189,7
4,190,15
4,191,112
4,192,172
4,193,52
4,194,89
4,195,45
4,196,72
4,197,76
4,198,63
4,199,23
4,200,175
5,1,28
5,2,83
5,3,141
5,4,172
5,5,0
5,6,131
5,7,183
5,8,59
5,9,119
5,10,126
5,11,200
5,12,70
5,13,130
5,14,9
5,15,67
5,16,73
5,17,80
5,18,149
5,19,50
5,20,182
5,21,145
5,22,106
5,23,79
5,24,76
5,25,81
5,26,165
5,27,147
5,28,101
5,29,195
5,30,89
5,31,37
5,32,93
5,33,47
5,34,43
5,35,190
5,36,80
5,37,193
5,38,93
5,39,26
5,40,6
5,41,28
5,42,121
5,43,172
5,44,25
5,45,30
5,46,157
5,47,196
5,48,45
5,49,156
5,50,170
5,51,36
5,52,95
5,53,55
5,54,132
5,55,75
5,56,13
5,57,188
5,58,171
5,59,103
5,60,184
5,61,124
5,62,136
5,63,113
5,64,31
5,65,169
5,66,111
5,67,166
5,68,29
5,69,132
5,70,174
5,71,67
5,72,102
5,73,166
5,74,3
5,75,67
5,76,25
5,77,175
5,78,119
5,79,197
5,80,49
5,81,158
5,82,120
5,83,192
5,84,187
5,85,135
5,86,29
5,87,102
5,88,181
5,89,151
5,90,84
5,91,36
5,92,58
5,93,125
5,94,141
5,95,196
5,96,178
5,97,122
5,98,53
5,99,62
5,100,16
5,101,156
5,102,46
5,103,93
5,104,130
5,105,91
5,106,54
5,107,166
5,108,164
5,109,22
5,110,197
5,111,85
5,112,130
5,113,65
5,114,35
5,115,166
5,116,118
5,117,135
5,118,43
5,119,135
5,120,17
5,121,138
5,122,42
5,123,95
5,124,79
5,125,188
5,126,92
5,127,45
5,128,168
5,129,132
5,130,53
5,131,5
5,132,20
5,133,187
5,134,182
5,135,7
5,136,26
5,137,92
5,138,199
5,139,115
5,140,176
5,141,197
5,142,93
5,143,141
5,144,114
5,145,132
5,146,183
5,147,176
5,148,107
5,149,6
5,150,200
5,151,10
5,152,130
5,153,173
5,154,155
5,155,51
5,156,166
5,157,46
5,158,200
5,159,168
5,160,19
5,161,156
5,162,192
5,163,55
5,164,191
5,165,83
5,166,20
5,167,184
5,168,22
5,169,158
5,170,20
5,171,65
5,172,165
5,173,193
5,174,187
5,175,136
5,176,61
5,177,122
5,178,132
5,179,131
5,180,14
5,181,67
5,182,4
5,183,130
5,184,59
5,185,116
5,186,119
5,187,117
5,188,142
5,189,48
5,190,10
5,191,169
5,192,1
5,193,150
5,194,62
5,195,32
5,196,98
5,197,135
5,198,47
5,199,107
5,200,60
6,1,80
6,2,21
6,3,96
6,4,28
6,5,163
6,6,0
6,7,62
6,8,70
6,9,111
6,10,118
6,11,161
6,12,12
6,13,106
6,14,36
6,15,63
6,16,20
6,17,134
6,18,12
6,19,195
6,20,103
6,21,51
6,22,111
6,23,38
6,24,164
6,25,64
6,26,84
6,27,120
6,28,19
6,29,48
6,30,198
6,31,33
6,32,112
6,33,72
6,34,171
6,35,10
6,36,55
6,37,161
6,38,135
6,39,188
6,40,136
6,41,96
6,42,151
6,43,30
6,44,81
6,45,62
6,46,75
6,47,188
6,48,22
6,49,128
6,50,169
6,51,165
6,52,21
6,53,64
6,54,127
6,55,48
6,56,163
6,57,52
6,58,55
6,59,92
6,60,25
6,61,2
6,62,157
6,63,72
6,64,125
6,65,183
6,66,19
6,67,168
6,68,47
6,69,133
6,70,142
6,71,37
6,72,66
6,73,5
6,74,22
6,75,48
6,76,184
6,77,14
6,78,113
6,79,27
6,80,65
6,81,90
6,82,157
6,83,158
6,84,111
6,85,144
6,86,72
6,87,164
6,88,106
6,89,158
6,90,17
6,91,118
6,92,193
6,93,60
6,94,40
6,95,156
6,96,69
6,97,197
6,98,195
6,99,104
6,100,156
6,101,32
6,102,128
6,103,73
6,104,198
6,105,65
6,106,62
6,107,166
6,108,67
6,109,108
6,110,99
6,111,186
6,112,70
6,113,38
6,114,16
6,115,22
6,116,21
6,117,7
6,118,110
6,119,96
6,120,160
6,121,125
6,122,46
6,123,58
6,124,39
6,125,89
6,126,194
6,127,111
6,128,7
6,129,7
6,130,7
6,131,34
6,132,149
6,133,92
6,134,95
6,135,169
6,136,3
6,137,98
6,138,104
6,139,36
6,140,81
6,141,137
6,142,141
6,143,77
6,144,37
6,145,154
6,146,28
6,147,33
6,148,64
6,149,117
6,150,144
6,151,186
6,152,114
6,153,36
6,154,116
6,155,159
6,156,57
6,157,151
6,158,99
6,159,82
6,160,6
6,161,60
6,162,163
6,163,136
6,164,8
6,165,199
6,166,163
6,167,196
6,168,140
6,169,89
6,170,101
6,171,14
6,172,151
6,173,86
6,174,117
6,175,21
6,176,32
6,177,10
6,178,139
6,179,71
6,180,170
6,181,167
6,182,184
6,183,151
6,184,85
6,185,52
6,186,153
6,187,60
6,188,178
6,189,17
6,190,21
6,191,172
6,192,189
6,193,15
6,194,150
6,195,194
6,196,43
6,197,111
6,198,47
6,199,198
6,200,7
7,1,164
7,2,152
7,3,156
7,4,144
7,5,120
7,6,198
7,7,0
7,8,51
7,9,161
7,10,70
7,11,129
7,12,61
7,13,83
7,14,113
7,15,114
7,16,157
7,17,45
7,18,179
7,19,11
7,20,113
7,21,196
7,22,76
7,23,30
7,24,108
7,25,26
7,26,22
7,27,12
7,28,58
7,29,55
7,30,72
7,31,117
7,32,75
7,33,112
7,34,2
7,35,36
7,36,10
7,37,137
7,38,54
7,39,87
7,40,172
7,41,36
7,42,52
7,43,165
7,44,77
7,45,130
7,46,19
7,47,29
7,48,187
7,49,65
7,50,161
7,51,102
7,52,171
7,53,74
7,54,158
7,55,143
7,56,87
7,57,50
7,58,163
7,59,94
7,60,23
7,61,76
7,62,161
7,63,26
7,64,173
7,65,12
7,66,12
7,67,145
7,68,70
7,69,60
7,70,74
7,71,106
7,72,180
7,73,143
7,74,173
7,75,142
7,76,146
7,77,124
7,78,100
7,79,152
7,80,196
7,81,187
7,82,196
7,83,136
7,84,48
7,85,181
7,86,195
7,87,1
7,88,177
7,89,85
7,90,103
7,91,182
7,92,117
7,93,93
7,94,25
7,95,112
7,96,173
7,97,84
7,98,105
7,99,102
7,100,186
7,101,133
7,102,10
7,103,164
7,104,111
7,105,13
7,106,87
7,107,42
7,108,147
7,109,2
7,110,64
7,111,77
7,112,38
7,113,180
7,114,104
7,115,199
7,116,95
7,117,157
7,118,7
7,119,112
7,120,120
7,121,138
7,122,10
7,123,66
7,124,193
7,125,154
7,126,117
7,127,90
7,128,130
7,129,186
7,130,100
7,131,131
7,132,66
7,133,192
7,134,162
7,135,169
7,136,138
7,137,146
7,138,160
7,139,39
7,140,20
7,141,150
7,142,68
7,143,48
7,144,152
7,145,142
7,146,59
7,147,130
7,148,53
7,149,76
7,150,163
7,151,192
7,152,135
7,153,97
7,154,105
7,155,113
7,156,147
7,157,29
7,158,21
7,159,122
7,160,43
7,161,195
7,162,73
7,163,132
7,164,45
7,165,153
7,166,39
7,167,113
7,168,101
7,169,51
7,170,135
7,171,183
7,172,148
7,173,121
7,174,83
7,175,6
7,176,196
7,177,99
7,178,108
7,179,145
7,180,37
7,181,186
7,182,58
7,183,192
7,184,38
7,185,144
7,186,148
7,187,130
7,188,164
7,189,25
7,190,29
7,191,120
7,192,187
7,193,10
7,194,193
7,195,183
7,196,72
7,197,181
7,198,44
7,199,116
7,200,168
8,1,171
8,2,56
8,3,14
8,4,49
8,5,108
8,6,176
8,7,96
8,8,0
8,9,82
8,10,79
8,11,111
8,12,20
8,13,142
8,14,101
8,15,40
8,16,83
8,17,61
8,18,110
8,19,178
8,20,191
8,21,56
8,22,196
8,23,190
8,24,27
8,25,198
8,26,47
8,27,160
8,28,32
8,29,89
8,30,23
8,31,70
8,32,183
8,33,199
8,34,118
8,35,156
8,36,141
8,37,193
8,38,44
8,39,138
8,40,109
8,41,162
8,42,15
8,43,23
8,44,52
8,45,170
8,46,66
8,47,39
8,48,73
8,49,147
8,50,48
8,51,16
8,52,109
8,53,185
8,54,4
8,55,118
8,56,123
8,57,91
8,58,22
8,59,110
8,60,191
8,61,153
8,62,179
8,63,56
8,64,102
8,65,179
8,66,177
8,67,143
8,68,167
8,69,162
8,70,179
8,71,11
8,72,109
8,73,42
8,74,65
8,75,119
8,76,12
8,77,75
8,78,144
8,79,114
8,80,150
8,81,197
8,82,27
8,83,66
8,84,10
8,85,178
8,86,127
8,87,150
8,88,91
8,89,124
8,90,196
8,91,109
8,92,89
8,93,128
8,94,93
8,95,50
8,96,132
8,97,108
8,98,76
8,99,16
8,100,88
8,101,152
8,102,141
8,103,109
8,104,78
8,105,90
8,106,42
8,107,184
8,108,102
8,109,186
8,110,157
8,111,124
8,112,120
8,113,121
8,114,144
8,115,167
8,116,177
8,117,55
8,118,81
8,119,186
8,120,190
8,121,61
8,122,54
8,123,36
8,124,17
8,125,55
8,126,198
8,127,160
8,128,84
8,129,55
8,130,50
8,131,125
8,132,157
8,133,113
8,134,33
8,135,20
8,136,4
8,137,114
8,138,74
8,139,61
8,140,84
8,141,195
8,142,130
8,143,48
8,144,111
8,145,86
8,146,71
8,147,79
8,148,86
8,149,162
8,150,127
8,151,149
8,152,27
8,153,139
8,154,10
8,155,149
8,156,10
8,157,200
8,158,14
8,159,192
8,160,185
8,161,69
8,162,150
8,163,74
8,164,164
8,165,55
8,166,11
8,167,137
8,168,112
8,169,98
8,170,111
8,171,78
8,172,86
8,173,24
8,174,7
8,175,156
8,176,160
8,177,29
8,178,80
8,179,15
8,180,95
8,181,4
8,182,183
8,183,174
8,184,79
8,185,35
8,186,178
8,187,167
8,188,119
8,189,196
8,190,56
8,191,187
8,192,153
8,193,52
8,194,56
8,195,124
8,196,168
8,197,122
8,198,194
8,199,79
8,200,123
9,1,87
9,2,185
9,3,99
9,4,63
9,5,160
9,6,179
9,7,114
9,8,170
9,9,0
9,10,91
9,11,71
9,12,79
9,13,129
9,14,145
9,15,95
9,16,38
9,17,8
9,18,75
9,19,83
9,20,133
9,21,42
9,22,58
9,23,40
9,24,123
9,25,195
9,26,59
9,27,6
9,28,189
9,29,169
9,30,52
9,31,96
9,32,141
9,33,124
9,34,65
9,35,120
9,36,103
9,37,112
9,38,36
9,39,57
9,40,45
9,41,195
9,42,180
9,43,56
9,44,165
9,45,195
9,46,160
9,47,78
9,48,165
9,49,58
9,50,80
9,51,118
9,52,185
9,53,110
9,54,102
9,55,149
9,56,78
9,57,109
9,58,7
9,59,185
9,60,197
9,61,127
9,62,171
9,63,130
9,64,117
9,65,65
9,66,132
9,67,41
9,68,62
9,69,158
9,70,9
9,71,71
9,72,121
9,73,72
9,74,104
9,75,99
9,76,152
9,77,12
9,78,150
9,79,167
9,80,148
9,81,28
9,82,12
9,83,66
9,84,84
9,85,7
9,86,3
9,87,90
9,88,158
9,89,32
9,90,105
9,91,43
9,92,51
9,93,172
9,94,194
9,95,137
9,96,97
9,97,164
9,98,11
9,99,88
9,100,74
9,101,52
9,102,110
9,103,174
9,104,157
9,105,89
9,106,178
9,107,47
9,108,26
9,109,197
9,110,59
9,111,1
9,112,190
9,113,134
9,114,188
9,115,1
9,116,107
9,117,180
9,118,22
9,119,69
9,120,104
9,121,46
9,122,116
9,123,93
9,124,191
9,125,22
9,126,19
9,127,134
9,128,41
9,129,185
9,130,36
9,131,171
9,132,91
9,133,183
9,134,22
9,135,52
9,136,191
9,137,4
9,138,134
9,139,153
9,140,158
9,141,23
9,142,156
9,143,13
9,144,108
9,145,142
9,146,137
9,147,153
9,148,132
9,149,181
9,150,182
9,151,174
9,152,48
9,153,29
9,154,37
9,155,141
9,156,138
9,157,181
9,158,47
9,159,80
9,160,192
9,161,120
9,162,126
9,163,68
9,164,20
9,165,43
9,166,101
9,167,33
9,168,53
9,169,162
9,170,23
9,171,167
9,172,135
9,173,180
9,174,57
9,175,86
9,176,21
9,177,136
9,178,78
9,179,103
9,180,155
9,181,87
9,182,7
9,183,125
9,184,113
9,185,67
9,186,131
9,187,94
9,188,149
9,189,104
9,190,39
9,191,71
9,192,83
9,193,120
9,194,88
9,195,126
9,196,126
9,197,174
9,198,70
9,199,175
9,200,128
10,1,101
10,2,56
10,3,194
10,4,33
10,5,20
10,6,129
10,7,44
10,8,137
10,9,187
10,10,0
10,11,196
10,12,147
10,13,167
10,14,188
10,15,94
10,16,156
10,17,82
10,18,148
10,19,51
10,20,193
10,21,170
10,22,51
10,23,59
10,24,179
10,25,119
10,26,74
10,27,46
10,28,173
10,29,59
10,30,68
10,31,94
10,32,176
10,33,183
10,34,113
10,35,181
10,36,16
10,37,186
10,38,10
10,39,58
10,40,36
10,41,25
10,42,12
10,43,72
10,44,175
10,45,46
10,46,5
10,47,44
10,48,144
10,49,102
10,50,83
10,51,31
10,52,56
10,53,47
10,54,100
10,55,62
10,56,9
10,57,175
10,58,171
10,59,101
10,60,140
10,61,12
10,62,62
10,63,152
10,64,156
10,65,196
10,66,43
10,67,113
10,68,129
10,69,24
10,70,54
10,71,168
10,72,122
10,73,33
10,74,47
10,75,140
10,76,168
10,77,27
10,78,53
10,79,49
10,80,145
10,81,181
10,82,162
10,83,1
10,84,95
10,85,198
10,86,39
10,87,191
10,88,36
10,89,26
10,90,56
10,91,155
10,92,142
10,93,165
10,94,127
10,95,146
10,96,5
10,97,10
10,98,40
10,99,101
10,100,128
10,101,64
10,102,1
10,103,154
10,104,78
10,105,125
10,106,52
10,107,155
10,108,152
10,109,198
10,110,26
10,111,91
10,112,80
10,113,172
10,114,58
10,115,123
10,116,193
10,117,139
10,118,176
10,119,188
10,120,95
10,121,152
10,122,69
10,123,127
10,124,93
10,125,11
10,126,192
10,127,154
10,128,40
10,129,197
10,130,156
10,131,158
10,132,58
10,133,65
10,134,192
10,135,131
10,136,174
10,137,79
10,138,76
10,139,177
10,140,3
10,141,194
10,142,33
10,143,92
10,144,41
10,145,149
10,146,132
10,147,1
10,148,75
10,149,17
10,150,73
10,151,122
10,152,81
10,153,83
10,154,59
10,155,58
10,156,125
10,157,147
10,158,75
10,159,160
10,160,67
10,161,157
10,162,109
10,163,109
10,164,175
10,165,165
10,166,157
10,167,132
10,168,154
10,169,179
10,170,143
10,171,94
10,172,88
10,173,42
10,174,44
10,175,25
10,176,65
10,177,154
10,178,173
10,179,142
10,180,173
10,181,118
10,182,145
10,183,169
10,184,8
10,185,78
10,186,43
10,187,122
10,188,135
10,189,19
10,190,60
10,191,189
10,192,10
10,193,33
10,194,183
10,195,70
10,196,134
10,197,17
10,198,108
10,199,200
10,200,37
11,1,56
11,2,176
11,3,85
11,4,6
11,5,67
11,6,146
11,7,75
11,8,36
11,9,136
11,10,169
11,11,0
11,12,179
11,13,149
11,14,199
11,15,91
11,16,10
11,17,21
11,18,98
11,19,20
11,20,126
11,21,95
11,22,135
11,23,33
11,24,170
11,25,116
11,26,170
11,27,22
11,28,125
11,29,92
11,30,162
11,31,194
11,32,109
11,33,64
11,34,105
11,35,132
11,36,73
11,37,102
11,38,101
11,39,39
11,40,76
11,41,159
11,42,116
11,43,168
11,44,192
11,45,184
11,46,74
11,47,172
11,48,169
11,49,50
11,50,30
11,51,139
11,52,114
11,53,28
11,54,93
11,55,33
11,56,53
11,57,143
11,58,23
11,59,57
11,60,81
11,61,77
11,62,87
11,63,78
11,64,51
11,65,174
11,66,2
11,67,9
11,68,77
11,69,117
11,70,68
11,71,68
11,72,130
11,73,145
11,74,37
11,75,80
11,76,81
11,77,155
11,78,170
11,79,157
11,80,181
11,81,68
11,82,40
11,83,41
11,84,70
11,85,171
11,86,108
11,87,98
11,88,25
11,89,167
11,90,186
11,91,102
11,92,183
11,93,12
11,94,45
11,95,8
11,96,133
11,97,133
11,98,111
11,99,13
11,100,197
11,101,45
11,102,57
11,103,198
11,104,163
11,105,66
11,106,200
11,107,125
11,108,103
11,109,49
11,110,87
11,111,199
11,112,177
11,113,153
11,114,100
11,115,22
11,116,48
11,117,22
11,118,193
11,119,66
11,120,23
11,121,113
11,122,3
11,123,75
11,124,116
11,125,92
11,126,159
11,127,12
11,128,57
11,129,68
11,130,102
11,131,3
11,132,141
11,133,121
11,134,100
11,135,114
11,136,76
11,137,6
11,138,146
11,139,77
11,140,196
11,141,53
11,142,28
11,143,68
11,144,181
11,145,135
11,146,118
11,147,88
11,148,159
11,149,169
11,150,105
11,151,47
11,152,123
11,153,80
11,154,152
11,155,136
11,156,57
11,157,196
11,158,105
11,159,111
11,160,132
11,161,82
11,162,167
11,163,117
11,164,182
11,165,58
11,166,79
11,167,62
11,168,180
11,169,125
11,170,182
11,171,155
11,172,100
11,173,75
11,174,119
11,175,91
11,176,200
11,177,105
11,178,160
11,179,183
11,180,136
11,181,106
11,182,60
11,183,104
11,184,155
11,185,104
11,186,45
11,187,3
11,188,158
11,189,72
11,190,2
11,191,175
11,192,180
11,193,121
11,194,76
11,195,39
11,196,104
11,197,100
11,198,158
11,199,47
11,200,184
12,1,168
12,2,26
12,3,198
12,4,177
12,5,144
12,6,36
12,7,39
12,8,112
12,9,51
12,10,149
12,11,125
12,12,0
12,13,134
12,14,64
12,15,126
12,16,101
12,17,185
12,18,147
12,19,192
12,20,147
12,21,42
12,22,179
12,23,39
12,24,129
12,25,95
12,26,133
12,27,7
12,28,29
12,29,138
12,30,58
12,31,18
12,32,180
12,33,23
12,34,31
12,35,138
12,36,188
12,37,124
12,38,102
12,39,6
12,40,76
12,41,116
12,42,73
12,43,138
12,44,10
12,45,48
12,46,10
12,47,71
12,48,165
12,49,115
12,50,25
12,51,35
12,52,127
12,53,42
12,54,55
12,55,44
12,56,188
12,57,130
12,58,40
12,59,32
12,60,132
12,61,128
12,62,188
12,63,31
12,64,172
12,65,4
12,66,25
12,67,32
12,68,43
12,69,65
12,70,137
12,71,35
12,72,12
12,73,49
12,74,117
12,75,99
12,76,136
12,77,81
12,78,4
12,79,2
12,80,196
12,81,129
12,82,35
12,83,24
12,84,126
12,85,141
12,86,145
12,87,149
12,88,131
12,89,57
12,90,134
12,91,45
12,92,162
12,93,115
12,94,96
12,95,93
12,96,119
12,97,115
12,98,84
12,99,20
12,100,16
12,101,95
12,102,2
12,103,172
12,104,176
12,105,38
12,106,143
12,107,85
12,108,5
12,109,121
12,110,198
12,111,12
12,112,91
12,113,115
12,114,54
12,115,187
12,116,187
12,117,96
12,118,9
12,119,122
12,120,90
12,121,43
12,122,136
12,123,102
12,124,116
12,125,100
12,126,128
12,127,174
12,128,179
12,129,46
12,130,155
12,131,169
12,132,106
12,133,48
